IP地址,采集时间,内存使用率
10.185.4.16,2017/6/6 12:05,73.15
10.185.4.16,2017/6/6 12:35,73.25
10.185.4.16,2017/6/6 13:05,73.15
10.185.4.16,2017/6/6 14:35,73.27
10.185.4.16,2017/6/6 16:05,73.16
10.185.4.16,2017/6/6 16:35,73.28
10.185.4.16,2017/6/6 17:20,73.24
10.185.4.16,2017/6/6 17:50,73.18
10.185.4.16,2017/6/6 18:20,73.25
10.185.4.16,2017/6/6 18:50,73.21
10.185.4.16,2017/6/6 19:35,73.17
10.185.4.16,2017/6/6 20:05,73.09
10.185.4.16,2017/6/6 21:05,73.28
10.185.4.16,2017/6/6 21:35,73.19
10.185.4.16,2017/6/6 22:05,73.33
10.185.4.16,2017/6/6 23:05,73.36
10.185.4.16,2017/6/7 0:05,73.51
10.185.4.16,2017/6/7 1:05,73.28
10.185.4.16,2017/6/7 1:35,74.13
10.185.4.16,2017/6/7 2:05,74.2
10.185.4.16,2017/6/7 2:20,74.03
10.185.4.16,2017/6/7 3:20,73.7
10.185.4.16,2017/6/7 4:20,73.26
10.185.4.16,2017/6/7 4:50,73.14
10.185.4.16,2017/6/7 5:20,74.03
10.185.4.16,2017/6/7 5:50,73.54
10.185.4.16,2017/6/7 6:05,73.64
10.185.4.16,2017/6/7 6:35,73.54
10.185.4.16,2017/6/7 7:05,73.55
10.185.4.16,2017/6/7 7:35,73.33
10.185.4.16,2017/6/7 8:35,73.29
10.185.4.16,2017/6/7 9:35,73.45
10.185.4.16,2017/6/7 10:50,73.36
10.185.4.16,2017/6/7 11:20,73.34
10.185.4.16,2017/6/7 11:50,73.21
10.185.4.16,2017/6/7 11:50,73.2
10.185.4.16,2017/6/7 12:05,73.3
10.185.4.16,2017/6/7 12:35,73.2
10.185.4.16,2017/6/7 14:20,73.26
10.185.4.16,2017/6/7 14:50,73.3
10.185.4.16,2017/6/7 15:20,73.36
10.185.4.16,2017/6/7 15:50,73.28
10.185.4.16,2017/6/7 16:20,73.36
10.185.4.16,2017/6/7 16:50,73.33
10.185.4.16,2017/6/7 17:20,73.41
10.185.4.16,2017/6/7 17:50,73.29
10.185.4.16,2017/6/7 18:50,73.31
10.185.4.16,2017/6/7 19:20,73.37
10.185.4.16,2017/6/7 19:50,73.34
10.185.4.16,2017/6/7 20:20,73.36
10.185.4.16,2017/6/7 20:50,73.49
10.185.4.16,2017/6/7 21:20,73.65
10.185.4.16,2017/6/7 22:20,73.58
10.185.4.16,2017/6/7 22:50,73.61
10.185.4.16,2017/6/7 23:35,73.54
10.185.4.16,2017/6/8 1:05,73.39
10.185.4.16,2017/6/8 2:05,74.25
10.185.4.16,2017/6/8 2:35,74.36
10.185.4.16,2017/6/8 3:05,73.75
10.185.4.16,2017/6/8 3:35,73.51
10.185.4.16,2017/6/8 4:05,73.32
10.185.4.16,2017/6/8 4:35,73.58
10.185.4.16,2017/6/8 5:05,73.28
10.185.4.16,2017/6/8 5:35,73.79
10.185.4.16,2017/6/8 6:05,73.73
10.185.4.16,2017/6/8 6:35,73.6
10.185.4.16,2017/6/8 7:05,73.64
10.185.4.16,2017/6/8 7:35,73.47
10.185.4.16,2017/6/8 7:50,73.49
10.185.4.16,2017/6/8 8:20,73.65
10.185.4.16,2017/6/8 8:50,73.53
10.185.4.16,2017/6/8 9:20,73.66
10.185.4.16,2017/6/8 9:50,73.56
10.185.4.16,2017/6/8 10:20,73.78
10.185.4.16,2017/6/8 10:50,73.63
10.185.4.16,2017/6/8 11:20,73.57
10.185.4.16,2017/6/8 11:50,73.51
10.185.4.16,2017/6/8 12:05,73.63
10.185.4.16,2017/6/8 12:35,73.55
10.185.4.16,2017/6/8 13:20,73.65
10.185.4.16,2017/6/8 13:50,73.55
10.185.4.16,2017/6/8 14:20,73.88
10.185.4.16,2017/6/8 14:50,73.77
10.185.4.16,2017/6/8 15:20,73.9
10.185.4.16,2017/6/8 15:50,73.63
10.185.4.16,2017/6/8 16:20,73.84
10.185.4.16,2017/6/8 16:35,73.9
10.185.4.16,2017/6/8 17:05,73.72
10.185.4.16,2017/6/8 17:35,73.72
10.185.4.16,2017/6/8 18:05,73.86
10.185.4.16,2017/6/8 19:05,73.67
10.185.4.16,2017/6/8 19:35,73.68
10.185.4.16,2017/6/8 20:35,73.71
10.185.4.16,2017/6/8 21:05,73.85
10.185.4.16,2017/6/8 22:05,73.77
10.185.4.16,2017/6/8 22:20,73.8
10.185.4.16,2017/6/8 22:50,73.9
10.185.4.16,2017/6/8 23:05,73.92
10.185.4.16,2017/6/8 23:35,74.03
10.185.4.16,2017/6/9 0:05,73.99
10.185.4.16,2017/6/9 0:35,74
10.185.4.16,2017/6/9 0:50,73.85
10.185.4.16,2017/6/9 1:20,75.32
10.185.4.16,2017/6/9 1:50,74.45
10.185.4.16,2017/6/9 2:20,74.89
10.185.4.16,2017/6/9 2:50,73.75
10.185.4.16,2017/6/9 3:20,73.88
10.185.4.16,2017/6/9 3:50,73.49
10.185.4.16,2017/6/9 4:50,73.47
10.185.4.16,2017/6/9 5:20,74.15
10.185.4.16,2017/6/9 5:50,73.74
10.185.4.16,2017/6/9 6:50,73.81
10.185.4.16,2017/6/9 7:20,73.97
10.185.4.16,2017/6/9 7:50,73.71
10.185.4.16,2017/6/9 8:20,73.75
10.185.4.16,2017/6/9 8:50,73.56
10.185.4.16,2017/6/9 9:50,73.64
10.185.4.16,2017/6/9 10:20,73.71
10.185.4.16,2017/6/9 10:50,73.64
10.185.4.16,2017/6/9 11:20,73.47
10.185.4.16,2017/6/9 11:50,73.36
10.185.4.16,2017/6/9 12:05,73.56
10.185.4.16,2017/6/9 12:35,73.45
10.185.4.16,2017/6/9 13:20,73.54
10.185.4.16,2017/6/9 13:50,73.99
10.185.4.16,2017/6/9 14:05,73.55
10.185.4.16,2017/6/9 14:35,73.53
10.185.4.16,2017/6/9 15:05,73.49
10.185.4.16,2017/6/9 15:35,73.5
10.185.4.16,2017/6/9 16:05,73.48
10.185.4.16,2017/6/9 16:35,73.59
10.185.4.16,2017/6/9 17:05,73.52
10.185.4.16,2017/6/9 18:35,73.44
10.185.4.16,2017/6/9 19:05,73.33
10.185.4.16,2017/6/9 20:05,73.22
10.185.4.16,2017/6/9 20:50,73.4
10.185.4.16,2017/6/9 21:20,73.54
10.185.4.16,2017/6/9 22:20,73.52
10.185.4.16,2017/6/9 22:50,73.52
10.185.4.16,2017/6/9 23:35,73.71
10.185.4.16,2017/6/10 0:35,73.38
10.185.4.16,2017/6/10 1:05,73.49
10.185.4.16,2017/6/10 2:35,74.57
10.185.4.16,2017/6/10 3:35,73.63
10.185.4.16,2017/6/10 4:05,73.73
10.185.4.16,2017/6/10 5:05,73.49
10.185.4.16,2017/6/10 7:35,73.85
10.185.4.16,2017/6/10 8:05,73.88
10.185.4.16,2017/6/10 8:35,73.69
10.185.4.16,2017/6/10 9:05,73.57
10.185.4.16,2017/6/10 9:35,74.56
10.185.4.16,2017/6/10 10:35,73.5
10.185.4.16,2017/6/10 11:05,73.52
10.185.4.16,2017/6/10 11:35,73.65
10.185.4.16,2017/6/10 11:35,73.39
10.185.4.16,2017/6/10 11:50,73.46
10.185.4.16,2017/6/10 12:20,73.57
10.185.4.16,2017/6/10 13:05,73.54
10.185.4.16,2017/6/10 13:20,73.63
10.185.4.16,2017/6/10 13:35,73.71
10.185.4.16,2017/6/10 14:05,73.5
10.185.4.16,2017/6/10 14:35,73.67
10.185.4.16,2017/6/10 15:05,73.58
10.185.4.16,2017/6/10 15:35,73.7
10.185.4.16,2017/6/10 16:20,73.65
10.185.4.16,2017/6/10 16:50,73.62
10.185.4.16,2017/6/10 17:20,73.72
10.185.4.16,2017/6/10 17:35,73.82
10.185.4.16,2017/6/10 18:35,73.59
10.185.4.16,2017/6/10 19:35,73.71
10.185.4.16,2017/6/10 20:05,73.51
10.185.4.16,2017/6/10 20:35,73.73
10.185.4.16,2017/6/10 21:05,73.68
10.185.4.16,2017/6/10 21:35,73.46
10.185.4.16,2017/6/10 22:05,73.45
10.185.4.16,2017/6/10 23:05,73.47
10.185.4.16,2017/6/11 0:35,73.64
10.185.4.16,2017/6/11 1:05,73.8
10.185.4.16,2017/6/11 2:05,76.5
10.185.4.16,2017/6/11 3:05,73.93
10.185.4.16,2017/6/11 4:05,73.7
10.185.4.16,2017/6/11 4:35,73.64
10.185.4.16,2017/6/11 5:05,73.7
10.185.4.16,2017/6/11 5:35,73.84
10.185.4.16,2017/6/11 6:35,74.2
10.185.4.16,2017/6/11 7:05,74.1
10.185.4.16,2017/6/11 7:35,73.85
10.185.4.16,2017/6/11 8:05,73.9
10.185.4.16,2017/6/11 8:35,73.93
10.185.4.16,2017/6/11 9:05,74.67
10.185.4.16,2017/6/11 9:35,74.52
10.185.4.16,2017/6/11 10:05,74.06
10.185.4.16,2017/6/11 10:20,74.06
10.185.4.16,2017/6/11 10:50,73.94
10.185.4.16,2017/6/11 11:20,73.95
10.185.4.16,2017/6/11 11:50,73.89
10.185.4.16,2017/6/11 11:50,73.75
10.185.4.16,2017/6/11 12:05,74.06
10.185.4.16,2017/6/11 13:20,75.01
10.185.4.16,2017/6/11 13:50,73.67
10.185.4.16,2017/6/11 14:35,74.86
10.185.4.16,2017/6/11 15:05,73.74
10.185.4.16,2017/6/11 15:35,73.85
10.185.4.16,2017/6/11 16:05,73.4
10.185.4.16,2017/6/11 16:35,73.52
10.185.4.16,2017/6/11 17:05,73.41
10.185.4.16,2017/6/11 17:35,73.75
10.185.4.16,2017/6/11 17:50,73.54
10.185.4.16,2017/6/11 18:20,73.44
10.185.4.16,2017/6/11 18:50,73.39
10.185.4.16,2017/6/11 19:20,73.3
10.185.4.16,2017/6/11 19:50,73.32
10.185.4.16,2017/6/11 20:20,73.33
10.185.4.16,2017/6/11 20:35,73.63
10.185.4.16,2017/6/11 21:05,73.67
10.185.4.16,2017/6/11 22:05,73.46
10.185.4.16,2017/6/11 22:35,73.62
10.185.4.16,2017/6/11 23:05,73.51
10.185.4.16,2017/6/11 23:35,73.61
10.185.4.16,2017/6/12 0:05,73.51
10.185.4.16,2017/6/12 0:35,73.62
10.185.4.16,2017/6/12 1:05,73.79
10.185.4.16,2017/6/12 1:35,77.88
10.185.4.16,2017/6/12 2:05,75.46
10.185.4.16,2017/6/12 2:35,74.77
10.185.4.16,2017/6/12 3:05,73.84
10.185.4.16,2017/6/12 3:35,73.7
10.185.4.16,2017/6/12 3:50,73.45
10.185.4.16,2017/6/12 4:20,73.53
10.185.4.16,2017/6/12 4:50,73.53
10.185.4.16,2017/6/12 5:20,74.37
10.185.4.16,2017/6/12 7:20,74
10.185.4.16,2017/6/12 8:20,73.79
10.185.4.16,2017/6/12 9:20,73.49
10.185.4.16,2017/6/12 9:50,73.64
10.185.4.16,2017/6/12 10:20,73.73
10.185.4.16,2017/6/12 10:50,73.78
10.185.4.16,2017/6/12 11:20,73.66
10.185.4.16,2017/6/12 11:50,73.63
10.185.4.16,2017/6/12 11:50,73.58
10.185.4.16,2017/6/12 12:05,73.77
10.185.4.16,2017/6/12 12:35,73.6
10.185.4.16,2017/6/12 13:20,73.6
10.185.4.16,2017/6/12 13:50,73.63
10.185.4.16,2017/6/12 14:20,73.56
10.185.4.16,2017/6/12 14:50,73.53
10.185.4.16,2017/6/12 15:20,73.7
10.185.4.16,2017/6/12 15:50,73.63
10.185.4.16,2017/6/12 16:20,73.57
10.185.4.16,2017/6/12 16:50,73.55
10.185.4.16,2017/6/12 19:50,73.51
10.185.4.16,2017/6/12 20:20,73.49
10.185.4.16,2017/6/12 20:50,73.58
10.185.4.16,2017/6/12 21:50,73.38
10.185.4.16,2017/6/12 22:20,73.61
10.185.4.16,2017/6/12 23:20,73.62
10.185.4.16,2017/6/12 23:50,73.62
10.185.4.16,2017/6/13 0:50,73.47
10.185.4.16,2017/6/13 1:20,75.6
10.185.4.16,2017/6/13 1:35,74.95
10.185.4.16,2017/6/13 2:05,74.69
10.185.4.16,2017/6/13 2:20,75.84
10.185.4.16,2017/6/13 2:50,73.83
10.185.4.16,2017/6/13 3:05,73.89
10.185.4.16,2017/6/13 3:50,73.33
10.185.4.16,2017/6/13 4:20,73.74
10.185.4.16,2017/6/13 4:35,75.27
10.185.4.16,2017/6/13 5:05,73.34
10.185.4.16,2017/6/13 5:20,74.41
10.185.4.16,2017/6/13 5:50,74.02
10.185.4.16,2017/6/13 6:05,73.85
10.185.4.16,2017/6/13 6:35,74.12
10.185.4.16,2017/6/13 6:50,74.11
10.185.4.16,2017/6/13 7:05,73.95
10.185.4.16,2017/6/13 7:20,73.74
10.185.4.16,2017/6/13 7:50,73.82
10.185.4.16,2017/6/13 8:05,73.88
10.185.4.16,2017/6/13 8:35,73.81
10.185.4.16,2017/6/13 9:05,73.73
10.185.4.16,2017/6/13 9:20,73.69
10.185.4.16,2017/6/13 9:50,73.76
10.185.4.16,2017/6/13 10:05,73.69
10.185.4.16,2017/6/13 10:35,73.82
10.185.4.16,2017/6/13 10:50,73.77
10.185.4.16,2017/6/13 11:20,73.68
10.185.4.16,2017/6/13 11:35,73.95
10.185.4.16,2017/6/13 12:05,73.6
10.185.4.16,2017/6/13 12:20,73.6
10.185.4.16,2017/6/13 13:05,73.68
10.185.4.16,2017/6/13 13:35,73.72
10.185.4.16,2017/6/13 13:50,73.62
10.185.4.16,2017/6/13 14:05,73.63
10.185.4.16,2017/6/13 15:20,73.61
10.185.4.16,2017/6/13 15:50,73.58
10.185.4.16,2017/6/13 16:05,73.7
10.185.4.16,2017/6/13 16:35,73.73
10.185.4.16,2017/6/13 16:50,73.59
10.185.4.16,2017/6/13 17:20,73.62
10.185.4.16,2017/6/13 17:35,73.73
10.185.4.16,2017/6/13 18:05,73.86
10.185.4.16,2017/6/13 18:35,73.71
10.185.4.16,2017/6/13 19:20,73.59
10.185.4.16,2017/6/13 19:35,73.78
10.185.4.16,2017/6/13 20:05,73.56
10.185.4.16,2017/6/13 20:35,73.88
10.185.4.16,2017/6/13 20:50,73.66
10.185.4.16,2017/6/13 21:20,73.96
10.185.4.16,2017/6/13 21:35,73.62
10.185.4.16,2017/6/13 22:05,73.66
10.185.4.16,2017/6/13 22:20,73.64
10.185.4.16,2017/6/13 22:50,73.77
10.185.4.16,2017/6/13 23:05,73.76
10.185.4.16,2017/6/13 23:50,73.77
10.185.4.16,2017/6/14 0:20,73.79
10.185.4.16,2017/6/14 0:35,73.9
10.185.4.16,2017/6/14 1:05,73.7
10.185.4.16,2017/6/14 1:20,73.77
10.185.4.16,2017/6/14 1:50,74.94
10.185.4.16,2017/6/14 2:05,74.72
10.185.4.16,2017/6/14 2:35,74.95
10.185.4.16,2017/6/14 2:50,74.3
10.185.4.16,2017/6/14 3:20,74.19
10.185.4.16,2017/6/14 3:35,74.13
10.185.4.16,2017/6/14 4:05,73.6
10.185.4.16,2017/6/14 4:50,73.87
10.185.4.16,2017/6/14 5:05,73.91
10.185.4.16,2017/6/14 5:50,73.5
10.185.4.16,2017/6/14 6:20,74.31
10.185.4.16,2017/6/14 6:35,73.77
10.185.4.16,2017/6/14 7:05,73.6
10.185.4.16,2017/6/14 7:20,73.56
10.185.4.16,2017/6/14 7:50,73.56
10.185.4.16,2017/6/14 8:05,73.49
10.185.4.16,2017/6/14 8:35,73.48
10.185.4.16,2017/6/14 8:50,73.42
10.185.4.16,2017/6/14 9:20,73.46
10.185.4.16,2017/6/14 9:35,73.75
10.185.4.16,2017/6/14 10:05,73.62
10.185.4.16,2017/6/14 10:20,73.55
10.185.4.16,2017/6/14 10:50,73.52
10.185.4.16,2017/6/14 11:05,73.45
10.185.4.16,2017/6/14 11:35,73.31
10.185.4.16,2017/6/14 11:35,73.51
10.185.4.16,2017/6/14 12:20,73.32
10.185.4.16,2017/6/14 12:20,73.44
10.185.4.16,2017/6/14 13:05,73.41
10.185.4.16,2017/6/14 13:20,73.38
10.185.4.16,2017/6/14 13:50,73.45
10.185.4.16,2017/6/14 14:05,73.44
10.185.4.16,2017/6/14 14:20,73.39
10.185.4.16,2017/6/14 14:50,73.39
10.185.4.16,2017/6/14 15:20,73.31
10.185.4.16,2017/6/14 15:35,73.5
10.185.4.16,2017/6/14 16:05,73.34
10.185.4.16,2017/6/14 16:35,73.43
10.185.4.16,2017/6/14 16:50,73.35
10.185.4.16,2017/6/14 17:20,73.33
10.185.4.16,2017/6/14 17:50,73.33
10.185.4.16,2017/6/14 18:20,73.34
10.185.4.16,2017/6/14 18:35,73.46
10.185.4.16,2017/6/14 19:05,73.3
10.185.4.16,2017/6/14 19:20,73.3
10.185.4.16,2017/6/14 19:50,73.32
10.185.4.16,2017/6/14 20:05,73.24
10.185.4.16,2017/6/14 20:35,73.53
10.185.4.16,2017/6/14 20:50,73.39
10.185.4.16,2017/6/14 21:20,73.6
10.185.4.16,2017/6/14 21:35,73.41
10.185.4.16,2017/6/14 22:05,73.43
10.185.4.16,2017/6/14 22:20,73.45
10.185.4.16,2017/6/14 22:50,73.6
10.185.4.16,2017/6/14 23:05,73.53
10.185.4.16,2017/6/14 23:35,73.59
10.185.4.16,2017/6/14 23:50,73.53
10.185.4.16,2017/6/15 0:20,73.55
10.185.4.16,2017/6/15 0:35,73.55
10.185.4.16,2017/6/15 1:05,73.5
10.185.4.16,2017/6/15 1:35,74.53
10.185.4.16,2017/6/15 2:05,74.47
10.185.4.16,2017/6/15 2:20,74.52
10.185.4.16,2017/6/15 2:50,73.87
10.185.4.16,2017/6/15 3:05,73.99
10.185.4.16,2017/6/15 3:35,73.45
10.185.4.16,2017/6/15 3:50,73.45
10.185.4.16,2017/6/15 4:20,73.99
10.185.4.16,2017/6/15 4:35,73.97
10.185.4.16,2017/6/15 4:50,74.82
10.185.4.16,2017/6/15 5:20,74.29
10.185.4.16,2017/6/15 5:35,74
10.185.4.16,2017/6/15 6:05,73.71
10.185.4.16,2017/6/15 6:20,73.78
10.185.4.16,2017/6/15 6:50,73.84
10.185.4.16,2017/6/15 7:05,73.66
10.185.4.16,2017/6/15 7:20,73.7
10.185.4.16,2017/6/15 7:50,73.67
10.185.4.16,2017/6/15 8:05,73.61
10.185.4.16,2017/6/15 8:35,73.51
10.185.4.16,2017/6/15 8:50,73.62
10.185.4.16,2017/6/15 9:20,73.49
10.185.4.16,2017/6/15 9:35,73.56
10.185.4.16,2017/6/15 10:05,73.57
10.185.4.16,2017/6/15 10:20,73.71
10.185.4.16,2017/6/15 10:50,73.55
10.185.4.16,2017/6/15 11:05,73.55
10.185.4.16,2017/6/15 11:35,73.51
10.185.4.16,2017/6/15 11:35,73.55
10.185.4.16,2017/6/15 12:20,73.46
10.185.4.16,2017/6/15 12:20,73.48
10.185.4.16,2017/6/15 13:05,73.5
10.185.4.16,2017/6/15 13:20,73.4
10.185.4.16,2017/6/15 13:50,73.48
10.185.4.16,2017/6/15 14:20,73.51
10.185.4.16,2017/6/15 14:50,73.66
10.185.4.16,2017/6/15 15:05,73.49
10.185.4.16,2017/6/15 15:35,73.53
10.185.4.16,2017/6/15 15:50,73.52
10.185.4.16,2017/6/15 16:20,73.44
10.185.4.16,2017/6/15 16:35,73.5
10.185.4.16,2017/6/15 17:05,73.45
10.185.4.16,2017/6/15 17:20,73.45
10.185.4.16,2017/6/15 17:50,73.47
10.185.4.16,2017/6/15 18:05,73.53
10.185.4.16,2017/6/15 18:35,73.4
10.185.4.16,2017/6/15 18:50,73.36
10.185.4.16,2017/6/15 19:20,73.53
10.185.4.16,2017/6/15 19:35,73.45
10.185.4.16,2017/6/15 20:05,73.31
10.185.4.16,2017/6/15 20:20,73.31
10.185.4.16,2017/6/15 20:50,73.47
10.185.4.16,2017/6/15 21:05,73.71
10.185.4.16,2017/6/15 21:35,73.52
10.185.4.16,2017/6/15 21:50,73.47
10.185.4.16,2017/6/15 22:20,73.65
10.185.4.16,2017/6/15 22:35,73.73
10.185.4.16,2017/6/15 22:50,73.77
10.185.4.16,2017/6/15 23:05,73.71
10.185.4.16,2017/6/15 23:35,73.76
10.185.4.16,2017/6/16 0:05,73.86
10.185.4.16,2017/6/16 0:20,73.76
10.185.4.16,2017/6/16 0:50,73.62
10.185.4.16,2017/6/16 1:05,73.63
10.185.4.16,2017/6/16 1:35,74.92
10.185.4.16,2017/6/16 1:50,74.47
10.185.4.16,2017/6/16 2:20,74.54
10.185.4.16,2017/6/16 2:35,74.5
10.185.4.16,2017/6/16 3:05,73.73
10.185.4.16,2017/6/16 3:20,74.92
10.185.4.16,2017/6/16 3:50,73.5
10.185.4.16,2017/6/16 4:05,73.84
10.185.4.16,2017/6/16 4:20,73.71
10.185.4.16,2017/6/16 4:50,76.16
10.185.4.16,2017/6/16 5:05,73.6
10.185.4.16,2017/6/16 5:35,73.7
10.185.4.16,2017/6/16 5:50,73.65
10.185.4.16,2017/6/16 6:20,73.94
10.185.4.16,2017/6/16 6:35,74.5
10.185.4.16,2017/6/16 7:05,73.82
10.185.4.16,2017/6/16 7:20,74.17
10.185.4.16,2017/6/16 7:35,73.86
10.185.4.16,2017/6/16 8:05,73.61
10.185.4.16,2017/6/16 8:20,73.7
10.185.4.16,2017/6/16 8:50,73.66
10.185.4.16,2017/6/16 9:05,73.62
10.185.4.16,2017/6/16 9:35,73.63
10.185.4.16,2017/6/16 9:50,73.64
10.185.4.16,2017/6/16 10:05,73.62
10.185.4.16,2017/6/16 10:20,73.6
10.185.4.16,2017/6/16 10:35,73.57
10.185.4.16,2017/6/16 11:05,73.6
10.185.4.16,2017/6/16 11:05,73.58
10.185.4.16,2017/6/16 11:20,73.59
10.185.4.16,2017/6/16 12:05,73.5
10.185.4.16,2017/6/16 12:05,73.51
10.185.4.16,2017/6/16 12:20,73.6
10.185.4.16,2017/6/16 13:05,73.57
10.185.4.16,2017/6/16 13:35,73.59
10.185.4.16,2017/6/16 13:50,73.64
10.185.4.16,2017/6/16 14:20,73.62
10.185.4.16,2017/6/16 14:35,73.64
10.185.4.16,2017/6/16 15:05,73.57
10.185.4.16,2017/6/16 15:20,73.56
10.185.4.16,2017/6/16 15:50,73.63
10.185.4.16,2017/6/16 16:05,73.6
10.185.4.16,2017/6/16 16:35,73.61
10.185.4.16,2017/6/16 17:05,73.52
10.185.4.16,2017/6/16 17:35,73.55
10.185.4.16,2017/6/16 18:05,73.87
10.185.4.16,2017/6/16 18:20,73.54
10.185.4.16,2017/6/16 18:50,73.53
10.185.4.16,2017/6/16 19:05,73.47
10.185.4.16,2017/6/16 19:35,73.63
10.185.4.16,2017/6/16 20:05,73.5
10.185.4.16,2017/6/16 20:35,73.75
10.185.4.16,2017/6/16 21:05,73.67
10.185.4.16,2017/6/16 21:20,73.72
10.185.4.16,2017/6/16 21:50,73.48
10.185.4.16,2017/6/16 22:20,73.65
10.185.4.16,2017/6/16 22:50,73.76
10.185.4.16,2017/6/16 23:05,73.69
10.185.4.16,2017/6/16 23:35,73.79
10.185.4.16,2017/6/16 23:50,73.73
10.185.4.16,2017/6/17 0:05,73.82
10.185.4.16,2017/6/17 0:35,73.71
10.185.4.16,2017/6/17 0:50,73.56
10.185.4.16,2017/6/17 1:20,74.25
10.185.4.16,2017/6/17 1:35,74.91
10.185.4.16,2017/6/17 2:05,75.73
10.185.4.16,2017/6/17 2:20,74.58
10.185.4.16,2017/6/17 2:50,73.8
10.185.4.16,2017/6/17 3:20,73.33
10.185.4.16,2017/6/17 3:50,73.45
10.185.4.16,2017/6/17 4:05,76.77
10.185.4.16,2017/6/17 4:35,74.17
10.185.4.16,2017/6/17 4:50,77.82
10.185.4.16,2017/6/17 5:20,74.43
10.185.4.16,2017/6/17 5:35,74.03
10.185.4.16,2017/6/17 6:05,74.1
10.185.4.16,2017/6/17 6:20,74.22
10.185.4.16,2017/6/17 6:50,74.17
10.185.4.16,2017/6/17 7:05,74.04
10.185.4.16,2017/6/17 7:35,73.87
10.185.4.16,2017/6/17 7:50,73.96
10.185.4.16,2017/6/17 8:20,73.93
10.185.4.16,2017/6/17 8:35,73.75
10.185.4.16,2017/6/17 9:05,73.59
10.185.4.16,2017/6/17 9:20,73.98
10.185.4.16,2017/6/17 9:50,73.6
10.185.4.16,2017/6/17 10:05,73.57
10.185.4.16,2017/6/17 10:35,73.6
10.185.4.16,2017/6/17 10:50,73.67
10.185.4.16,2017/6/17 11:20,73.61
10.185.4.16,2017/6/17 11:20,73.6
10.185.4.16,2017/6/17 12:05,73.5
10.185.4.16,2017/6/17 12:05,73.53
10.185.4.16,2017/6/17 12:50,73.61
10.185.4.16,2017/6/17 13:05,73.58
10.185.4.16,2017/6/17 13:35,73.6
10.185.4.16,2017/6/17 13:50,73.67
10.185.4.16,2017/6/17 14:20,73.52
10.185.4.16,2017/6/17 14:35,73.57
10.185.4.16,2017/6/17 15:05,73.61
10.185.4.16,2017/6/17 15:20,73.59
10.185.4.16,2017/6/17 15:35,73.62
10.185.4.16,2017/6/17 15:50,73.65
10.185.4.16,2017/6/17 16:05,73.57
10.185.4.16,2017/6/17 16:35,73.61
10.185.4.16,2017/6/17 16:50,73.72
10.185.4.16,2017/6/17 17:20,73.54
10.185.4.16,2017/6/17 17:35,73.6
10.185.4.16,2017/6/17 18:05,73.9
10.185.4.16,2017/6/17 18:20,73.58
10.185.4.16,2017/6/17 18:50,73.65
10.185.4.16,2017/6/17 19:20,73.59
10.185.4.16,2017/6/17 19:35,73.66
10.185.4.16,2017/6/17 20:05,73.52
10.185.4.16,2017/6/17 20:20,73.64
10.185.4.16,2017/6/17 20:50,73.67
10.185.4.16,2017/6/17 21:05,73.7
10.185.4.16,2017/6/17 21:20,73.79
10.185.4.16,2017/6/17 21:50,73.51
10.185.4.16,2017/6/17 22:05,73.53
10.185.4.16,2017/6/17 22:35,73.59
10.185.4.16,2017/6/17 22:50,73.64
10.185.4.16,2017/6/17 23:20,73.59
10.185.4.16,2017/6/17 23:50,73.59
10.185.4.16,2017/6/18 0:20,73.65
10.185.4.16,2017/6/18 0:35,73.63
10.185.4.16,2017/6/18 1:05,74.18
10.185.4.16,2017/6/18 1:20,76.19
10.185.4.16,2017/6/18 1:50,74.97
10.185.4.16,2017/6/18 2:05,74.48
10.185.4.16,2017/6/18 2:35,74.31
10.185.4.16,2017/6/18 2:50,73.46
10.185.4.16,2017/6/18 3:20,73.53
10.185.4.16,2017/6/18 3:35,75.34
10.185.4.16,2017/6/18 4:05,73.9
10.185.4.16,2017/6/18 4:20,73.97
10.185.4.16,2017/6/18 4:50,74.19
10.185.4.16,2017/6/18 5:20,74.24
10.185.4.16,2017/6/18 5:35,73.8
10.185.4.16,2017/6/18 6:05,73.78
10.185.4.16,2017/6/18 6:20,73.99
10.185.4.16,2017/6/18 6:50,73.92
10.185.4.16,2017/6/18 7:05,73.76
10.185.4.16,2017/6/18 7:35,73.64
10.185.4.16,2017/6/18 7:50,73.61
10.185.4.16,2017/6/18 8:20,73.65
10.185.4.16,2017/6/18 8:35,73.63
10.185.4.16,2017/6/18 9:05,74.26
10.185.4.16,2017/6/18 9:20,74.86
10.185.4.16,2017/6/18 9:50,73.46
10.185.4.16,2017/6/18 10:05,73.39
10.185.4.16,2017/6/18 10:35,73.49
10.185.4.16,2017/6/18 10:50,73.49
10.185.4.16,2017/6/18 11:05,73.53
10.185.4.16,2017/6/18 11:05,73.41
10.185.4.16,2017/6/18 11:50,73.43
10.185.4.16,2017/6/18 11:50,73.42
10.185.4.16,2017/6/18 12:35,73.44
10.185.4.16,2017/6/18 13:05,74.06
10.185.4.16,2017/6/18 13:20,74.7
10.185.4.16,2017/6/18 13:50,73.52
10.185.4.16,2017/6/18 14:05,73.52
10.185.4.16,2017/6/18 14:35,73.82
10.185.4.16,2017/6/18 14:50,73.53
10.185.4.16,2017/6/18 15:20,73.51
10.185.4.16,2017/6/18 15:35,73.43
10.185.4.16,2017/6/18 16:05,73.41
