IP地址,采集时间,内存使用率
10.185.4.7,2017/2/21 8:35,86.49
10.185.4.7,2017/2/21 8:50,86.46
10.185.4.7,2017/2/21 9:05,85.1
10.185.4.7,2017/2/21 9:20,84.43
10.185.4.7,2017/2/21 9:35,84.38
10.185.4.7,2017/2/21 9:50,84.21
10.185.4.7,2017/2/21 10:05,86
10.185.4.7,2017/2/21 10:20,86.13
10.185.4.7,2017/2/21 10:35,86.48
10.185.4.7,2017/2/21 10:50,86.52
10.185.4.7,2017/2/21 11:05,88.53
10.185.4.7,2017/2/21 11:20,86.7
10.185.4.7,2017/2/21 11:35,87.26
10.185.4.7,2017/2/21 11:50,87.36
10.185.4.7,2017/2/21 12:05,85.42
10.185.4.7,2017/2/21 12:20,85.72
10.185.4.7,2017/2/21 12:35,86.81
10.185.4.7,2017/2/21 12:50,86.07
10.185.4.7,2017/2/21 13:05,85.94
10.185.4.7,2017/2/21 13:20,85.39
10.185.4.7,2017/2/21 13:35,85.4
10.185.4.7,2017/2/21 13:50,85.33
10.185.4.7,2017/2/21 14:05,84.04
10.185.4.7,2017/2/21 14:20,86.01
10.185.4.7,2017/2/21 14:35,86.1
10.185.4.7,2017/2/21 14:50,86.55
10.185.4.7,2017/2/21 15:05,86.22
10.185.4.7,2017/2/21 15:20,84.32
10.185.4.7,2017/2/21 15:35,86.63
10.185.4.7,2017/2/21 15:50,84.27
10.185.4.7,2017/2/21 16:05,84.23
10.185.4.7,2017/2/21 16:20,83.71
10.185.4.7,2017/2/21 16:35,84.07
10.185.4.7,2017/2/21 16:50,83.85
10.185.4.7,2017/2/21 17:05,83.97
10.185.4.7,2017/2/21 17:35,83.28
10.185.4.7,2017/2/21 17:50,83.18
10.185.4.7,2017/2/21 18:05,83.3
10.185.4.7,2017/2/21 18:20,83.33
10.185.4.7,2017/2/21 18:35,83.38
10.185.4.7,2017/2/21 18:50,83.28
10.185.4.7,2017/2/21 19:05,83.66
10.185.4.7,2017/2/21 19:20,83.31
10.185.4.7,2017/2/21 19:35,83.82
10.185.4.7,2017/2/21 19:50,83.86
10.185.4.7,2017/2/21 20:05,83.84
10.185.4.7,2017/2/21 20:20,83.57
10.185.4.7,2017/2/21 20:35,83.64
10.185.4.7,2017/2/21 20:50,83.78
10.185.4.7,2017/2/21 21:05,84.08
10.185.4.7,2017/2/21 21:20,83.68
10.185.4.7,2017/2/21 21:50,83.39
10.185.4.7,2017/2/21 22:05,83.59
10.185.4.7,2017/2/21 22:20,83.81
10.185.4.7,2017/2/21 22:35,84.13
10.185.4.7,2017/2/21 22:50,83.57
10.185.4.7,2017/2/21 23:05,84.86
10.185.4.7,2017/2/21 23:20,83.13
10.185.4.7,2017/2/21 23:35,83.2
10.185.4.7,2017/2/21 23:50,83.17
10.185.4.7,2017/2/22 0:05,86.61
10.185.4.7,2017/2/22 0:20,85.41
10.185.4.7,2017/2/22 0:35,86.94
10.185.4.7,2017/2/22 0:50,87.36
10.185.4.7,2017/2/22 1:05,88.64
10.185.4.7,2017/2/22 1:20,86.88
10.185.4.7,2017/2/22 1:35,86.73
10.185.4.7,2017/2/22 1:50,86.68
10.185.4.7,2017/2/22 2:05,88.02
10.185.4.7,2017/2/22 2:20,87.78
10.185.4.7,2017/2/22 2:35,88.03
10.185.4.7,2017/2/22 2:50,87.93
10.185.4.7,2017/2/22 3:05,87.42
10.185.4.7,2017/2/22 3:20,86.83
10.185.4.7,2017/2/22 3:35,87.2
10.185.4.7,2017/2/22 3:50,84.62
10.185.4.7,2017/2/22 4:05,84.83
10.185.4.7,2017/2/22 4:20,84.77
10.185.4.7,2017/2/22 4:35,84.32
10.185.4.7,2017/2/22 4:50,84.58
10.185.4.7,2017/2/22 5:05,85.7
10.185.4.7,2017/2/22 5:20,85.02
10.185.4.7,2017/2/22 5:35,83.8
10.185.4.7,2017/2/22 5:50,83.48
10.185.4.7,2017/2/22 6:05,83.88
10.185.4.7,2017/2/22 6:20,84.01
10.185.4.7,2017/2/22 6:35,84.02
10.185.4.7,2017/2/22 6:50,84
10.185.4.7,2017/2/22 7:05,83.48
10.185.4.7,2017/2/22 7:20,83.49
10.185.4.7,2017/2/22 7:35,83.51
10.185.4.7,2017/2/22 7:50,83.49
10.185.4.7,2017/2/22 8:05,83.53
10.185.4.7,2017/2/22 8:35,83.64
10.185.4.7,2017/2/22 8:50,84.81
10.185.4.7,2017/2/22 9:05,85.01
10.185.4.7,2017/2/22 9:35,85.58
10.185.4.7,2017/2/22 9:50,83.48
10.185.4.7,2017/2/22 10:05,83.67
10.185.4.7,2017/2/22 10:20,81.82
10.185.4.7,2017/2/22 10:35,82.59
10.185.4.7,2017/2/22 10:50,83.72
10.185.4.7,2017/2/22 11:05,82.57
10.185.4.7,2017/2/22 11:20,81.68
10.185.4.7,2017/2/22 11:35,82.54
10.185.4.7,2017/2/22 11:50,81.96
10.185.4.7,2017/2/22 12:05,81.89
10.185.4.7,2017/2/22 12:20,82.12
10.185.4.7,2017/2/22 12:35,82.71
10.185.4.7,2017/2/22 12:50,82.45
10.185.4.7,2017/2/22 13:05,82.81
10.185.4.7,2017/2/22 13:20,82.05
10.185.4.7,2017/2/22 13:35,83.62
10.185.4.7,2017/2/22 13:50,81.93
10.185.4.7,2017/2/22 14:05,82.44
10.185.4.7,2017/2/22 14:20,81.97
10.185.4.7,2017/2/22 14:35,81.84
10.185.4.7,2017/2/22 14:50,81.96
10.185.4.7,2017/2/22 15:05,82.53
10.185.4.7,2017/2/22 15:20,82.02
10.185.4.7,2017/2/22 15:35,82.22
10.185.4.7,2017/2/22 15:50,82.15
10.185.4.7,2017/2/22 16:05,83.11
10.185.4.7,2017/2/22 16:20,81.74
10.185.4.7,2017/2/22 16:35,82.16
10.185.4.7,2017/2/22 16:50,82.32
10.185.4.7,2017/2/22 17:05,82.35
10.185.4.7,2017/2/22 17:20,81.86
10.185.4.7,2017/2/22 17:35,81.8
10.185.4.7,2017/2/22 17:50,81.83
10.185.4.7,2017/2/22 18:05,81.66
10.185.4.7,2017/2/22 18:20,81.75
10.185.4.7,2017/2/22 18:35,81.65
10.185.4.7,2017/2/22 18:50,81.64
10.185.4.7,2017/2/22 19:20,81.73
10.185.4.7,2017/2/22 19:35,82.18
10.185.4.7,2017/2/22 19:50,82.2
10.185.4.7,2017/2/22 20:05,82.75
10.185.4.7,2017/2/22 20:20,82.55
10.185.4.7,2017/2/22 20:35,82.52
10.185.4.7,2017/2/22 21:05,82.69
10.185.4.7,2017/2/22 21:20,82.77
10.185.4.7,2017/2/22 21:35,82.32
10.185.4.7,2017/2/22 21:50,81.96
10.185.4.7,2017/2/22 22:05,82.14
10.185.4.7,2017/2/22 22:20,82.5
10.185.4.7,2017/2/22 22:35,82.49
10.185.4.7,2017/2/22 22:50,82.47
10.185.4.7,2017/2/22 23:05,82.57
10.185.4.7,2017/2/22 23:20,81.7
10.185.4.7,2017/2/22 23:35,81.7
10.185.4.7,2017/2/22 23:50,81.7
10.185.4.7,2017/2/23 0:05,83.8
10.185.4.7,2017/2/23 0:20,84.38
10.185.4.7,2017/2/23 0:35,84.87
10.185.4.7,2017/2/23 0:50,87.61
10.185.4.7,2017/2/23 1:20,85.19
10.185.4.7,2017/2/23 1:35,86.32
10.185.4.7,2017/2/23 1:50,86.09
10.185.4.7,2017/2/23 2:05,86.53
10.185.4.7,2017/2/23 2:20,87.03
10.185.4.7,2017/2/23 2:35,87.21
10.185.4.7,2017/2/23 2:50,89.15
10.185.4.7,2017/2/23 3:05,87.65
10.185.4.7,2017/2/23 3:20,87.7
10.185.4.7,2017/2/23 3:35,86.14
10.185.4.7,2017/2/23 3:50,85.56
10.185.4.7,2017/2/23 4:05,85.62
10.185.4.7,2017/2/23 4:20,85.63
10.185.4.7,2017/2/23 4:35,85.82
10.185.4.7,2017/2/23 4:50,85.63
10.185.4.7,2017/2/23 5:05,86.41
10.185.4.7,2017/2/23 5:20,85.54
10.185.4.7,2017/2/23 5:50,84.73
10.185.4.7,2017/2/23 6:05,84.73
10.185.4.7,2017/2/23 6:20,84.74
10.185.4.7,2017/2/23 6:35,84.72
10.185.4.7,2017/2/23 6:50,84.75
10.185.4.7,2017/2/23 7:05,85.14
10.185.4.7,2017/2/23 7:20,84.74
10.185.4.7,2017/2/23 7:35,84.73
10.185.4.7,2017/2/23 7:50,84.8
10.185.4.7,2017/2/23 8:05,84.72
10.185.4.7,2017/2/23 8:20,84.74
10.185.4.7,2017/2/23 8:35,84.66
10.185.4.7,2017/2/23 8:50,84.73
10.185.4.7,2017/2/23 9:05,86.44
10.185.4.7,2017/2/23 9:20,82.97
10.185.4.7,2017/2/23 9:35,83.09
10.185.4.7,2017/2/23 9:50,83.05
10.185.4.7,2017/2/23 10:05,81.77
10.185.4.7,2017/2/23 10:20,81.98
10.185.4.7,2017/2/23 10:35,81.57
10.185.4.7,2017/2/23 11:05,83.28
10.185.4.7,2017/2/23 11:20,84.17
10.185.4.7,2017/2/23 11:35,84.95
10.185.4.7,2017/2/23 11:50,86.2
10.185.4.7,2017/2/23 12:05,84.92
10.185.4.7,2017/2/23 12:20,85.26
10.185.4.7,2017/2/23 12:35,83.28
10.185.4.7,2017/2/23 12:50,83.13
10.185.4.7,2017/2/23 13:20,82.9
10.185.4.7,2017/2/23 13:35,82.87
10.185.4.7,2017/2/23 13:50,82.76
10.185.4.7,2017/2/23 14:05,81.01
10.185.4.7,2017/2/23 14:20,81.3
10.185.4.7,2017/2/23 14:35,81.14
10.185.4.7,2017/2/23 14:50,82.82
10.185.4.7,2017/2/23 15:05,83.06
10.185.4.7,2017/2/23 15:35,81.6
10.185.4.7,2017/2/23 15:50,81.59
10.185.4.7,2017/2/23 16:05,81.79
10.185.4.7,2017/2/23 16:20,81.78
10.185.4.7,2017/2/23 16:35,81.95
10.185.4.7,2017/2/23 16:50,81.16
10.185.4.7,2017/2/23 17:05,81
10.185.4.7,2017/2/23 17:20,81.02
10.185.4.7,2017/2/23 17:35,81.06
10.185.4.7,2017/2/23 17:50,80.89
10.185.4.7,2017/2/23 18:05,81.6
10.185.4.7,2017/2/23 18:20,80.99
10.185.4.7,2017/2/23 18:35,82.55
10.185.4.7,2017/2/23 18:50,81.41
10.185.4.7,2017/2/23 19:05,80.74
10.185.4.7,2017/2/23 19:20,80.51
10.185.4.7,2017/2/23 19:35,80.05
10.185.4.7,2017/2/23 19:50,80.14
10.185.4.7,2017/2/23 20:05,80.6
10.185.4.7,2017/2/23 20:20,80.56
10.185.4.7,2017/2/23 20:35,80.52
10.185.4.7,2017/2/23 20:50,80.56
10.185.4.7,2017/2/23 21:05,80.67
10.185.4.7,2017/2/23 21:20,80.93
10.185.4.7,2017/2/23 21:35,80.89
10.185.4.7,2017/2/23 21:50,80.93
10.185.4.7,2017/2/23 22:05,80.65
10.185.4.7,2017/2/23 22:20,80.79
10.185.4.7,2017/2/23 22:35,80.98
10.185.4.7,2017/2/23 22:50,81.06
10.185.4.7,2017/2/23 23:05,81.46
10.185.4.7,2017/2/23 23:20,80.34
10.185.4.7,2017/2/23 23:35,80.28
10.185.4.7,2017/2/23 23:50,80.21
10.185.4.7,2017/2/24 0:05,81.12
10.185.4.7,2017/2/24 0:35,81.97
10.185.4.7,2017/2/24 0:50,82.71
10.185.4.7,2017/2/24 1:05,82.77
10.185.4.7,2017/2/24 1:20,83.26
10.185.4.7,2017/2/24 1:35,82.2
10.185.4.7,2017/2/24 1:50,82.78
10.185.4.7,2017/2/24 2:05,82.75
10.185.4.7,2017/2/24 2:20,83.14
10.185.4.7,2017/2/24 2:35,83.33
10.185.4.7,2017/2/24 2:50,85.84
10.185.4.7,2017/2/24 3:05,85.04
10.185.4.7,2017/2/24 3:20,84.9
10.185.4.7,2017/2/24 3:50,84.16
10.185.4.7,2017/2/24 4:05,83.51
10.185.4.7,2017/2/24 4:20,84.04
10.185.4.7,2017/2/24 4:35,84.25
10.185.4.7,2017/2/24 4:50,83.48
10.185.4.7,2017/2/24 5:05,84.2
10.185.4.7,2017/2/24 5:20,83.88
10.185.4.7,2017/2/24 5:35,83.41
10.185.4.7,2017/2/24 5:50,83.36
10.185.4.7,2017/2/24 6:05,83.72
10.185.4.7,2017/2/24 6:20,83.79
10.185.4.7,2017/2/24 6:50,83.94
10.185.4.7,2017/2/24 7:05,83.39
10.185.4.7,2017/2/24 7:20,83.25
10.185.4.7,2017/2/24 7:35,83.27
10.185.4.7,2017/2/24 7:50,83.22
10.185.4.7,2017/2/24 8:05,83.23
10.185.4.7,2017/2/24 8:20,83.33
10.185.4.7,2017/2/24 8:35,83.22
10.185.4.7,2017/2/24 8:50,81.7
10.185.4.7,2017/2/24 9:05,81.76
10.185.4.7,2017/2/24 9:20,81.3
10.185.4.7,2017/2/24 9:35,81.91
10.185.4.7,2017/2/24 9:50,81.62
10.185.4.7,2017/2/24 10:20,81.37
10.185.4.7,2017/2/24 10:35,82.34
10.185.4.7,2017/2/24 10:50,83.47
10.185.4.7,2017/2/24 11:05,84.09
10.185.4.7,2017/2/24 11:20,83.17
10.185.4.7,2017/2/24 11:35,83.25
10.185.4.7,2017/2/24 11:50,83.51
10.185.4.7,2017/2/24 12:05,83.64
10.185.4.7,2017/2/24 12:20,83.84
10.185.4.7,2017/2/24 12:35,84.23
10.185.4.7,2017/2/24 12:50,83.58
10.185.4.7,2017/2/24 13:05,83.55
10.185.4.7,2017/2/24 13:20,83.05
10.185.4.7,2017/2/24 13:50,83.04
10.185.4.7,2017/2/24 14:05,81.17
10.185.4.7,2017/2/24 14:20,81.56
10.185.4.7,2017/2/24 14:35,81.83
10.185.4.7,2017/2/24 14:50,81.96
10.185.4.7,2017/2/24 15:05,82.24
10.185.4.7,2017/2/24 15:20,81.42
10.185.4.7,2017/2/24 15:35,82.6
10.185.4.7,2017/2/24 15:50,82.56
10.185.4.7,2017/2/24 16:05,85.16
10.185.4.7,2017/2/24 16:20,81.23
10.185.4.7,2017/2/24 16:35,81.9
10.185.4.7,2017/2/24 16:50,83.13
10.185.4.7,2017/2/24 17:05,83.69
10.185.4.7,2017/2/24 17:20,83.57
10.185.4.7,2017/2/24 17:40,83.13
10.185.4.7,2017/2/24 17:50,82.95
10.185.4.7,2017/2/24 18:05,83.19
10.185.4.7,2017/2/24 18:20,81.7
10.185.4.7,2017/2/24 18:35,81.76
10.185.4.7,2017/2/24 18:50,81.61
10.185.4.7,2017/2/24 19:05,81.55
10.185.4.7,2017/2/24 19:20,80.99
10.185.4.7,2017/2/24 19:35,81.6
10.185.4.7,2017/2/24 19:50,81.59
10.185.4.7,2017/2/24 20:05,82.07
10.185.4.7,2017/2/24 20:20,81.89
10.185.4.7,2017/2/24 20:35,82.08
10.185.4.7,2017/2/24 20:50,82.03
10.185.4.7,2017/2/24 21:05,84.47
10.185.4.7,2017/2/24 21:20,82.33
10.185.4.7,2017/2/24 21:35,81.49
10.185.4.7,2017/2/24 21:50,81.5
10.185.4.7,2017/2/24 22:05,81.64
10.185.4.7,2017/2/24 22:20,81.97
10.185.4.7,2017/2/24 22:35,82.11
10.185.4.7,2017/2/24 22:50,81.95
10.185.4.7,2017/2/24 23:05,82.03
10.185.4.7,2017/2/24 23:20,81.21
10.185.4.7,2017/2/24 23:35,81.57
10.185.4.7,2017/2/24 23:50,81.47
10.185.4.7,2017/2/25 0:05,82.88
10.185.4.7,2017/2/25 0:20,83.72
10.185.4.7,2017/2/25 0:35,84.34
10.185.4.7,2017/2/25 0:50,85.71
10.185.4.7,2017/2/25 1:05,86.44
10.185.4.7,2017/2/25 1:20,84.5
10.185.4.7,2017/2/25 1:35,85.23
10.185.4.7,2017/2/25 1:50,85.7
10.185.4.7,2017/2/25 2:05,85.95
10.185.4.7,2017/2/25 2:20,86.89
10.185.4.7,2017/2/25 2:35,87.04
10.185.4.7,2017/2/25 2:50,87.06
10.185.4.7,2017/2/25 3:05,87
10.185.4.7,2017/2/25 3:20,87.14
10.185.4.7,2017/2/25 3:35,86.78
10.185.4.7,2017/2/25 3:50,86.83
10.185.4.7,2017/2/25 4:20,85.47
10.185.4.7,2017/2/25 4:35,86.55
10.185.4.7,2017/2/25 4:50,84.67
10.185.4.7,2017/2/25 5:05,86.69
10.185.4.7,2017/2/25 5:20,84.74
10.185.4.7,2017/2/25 5:35,83.57
10.185.4.7,2017/2/25 5:50,83.28
10.185.4.7,2017/2/25 6:05,83.82
10.185.4.7,2017/2/25 6:20,83.94
10.185.4.7,2017/2/25 6:35,84.04
10.185.4.7,2017/2/25 6:50,84.02
10.185.4.7,2017/2/25 7:05,84.05
10.185.4.7,2017/2/25 7:20,83.47
10.185.4.7,2017/2/25 7:35,79.95
10.185.4.7,2017/2/25 7:50,79.91
10.185.4.7,2017/2/25 8:05,79.95
10.185.4.7,2017/2/25 8:20,80.21
10.185.4.7,2017/2/25 8:35,80.28
10.185.4.7,2017/2/25 8:50,80.22
10.185.4.7,2017/2/25 9:05,78.87
10.185.4.7,2017/2/25 9:20,78.55
10.185.4.7,2017/2/25 9:35,78.57
10.185.4.7,2017/2/25 9:50,78.5
10.185.4.7,2017/2/25 10:05,78.54
10.185.4.7,2017/2/25 10:20,78.57
10.185.4.7,2017/2/25 10:35,78.73
10.185.4.7,2017/2/25 10:50,78.53
10.185.4.7,2017/2/25 11:05,78.66
10.185.4.7,2017/2/25 11:20,78.6
10.185.4.7,2017/2/25 11:35,78.56
10.185.4.7,2017/2/25 11:50,78.56
10.185.4.7,2017/2/25 12:05,78.59
10.185.4.7,2017/2/25 12:20,78.85
10.185.4.7,2017/2/25 12:35,79.51
10.185.4.7,2017/2/25 12:50,79.21
10.185.4.7,2017/2/25 13:05,78.88
10.185.4.7,2017/2/25 13:20,78.55
10.185.4.7,2017/2/25 13:35,78.62
10.185.4.7,2017/2/25 13:50,78.57
10.185.4.7,2017/2/25 14:05,78.6
10.185.4.7,2017/2/25 14:20,78.62
10.185.4.7,2017/2/25 14:35,78.62
10.185.4.7,2017/2/25 14:50,78.64
10.185.4.7,2017/2/25 15:05,78.86
10.185.4.7,2017/2/25 15:20,78.64
10.185.4.7,2017/2/25 15:35,78.66
10.185.4.7,2017/2/25 15:50,78.69
10.185.4.7,2017/2/25 16:05,78.78
10.185.4.7,2017/2/25 16:20,78.73
10.185.4.7,2017/2/25 16:35,78.78
10.185.4.7,2017/2/25 16:50,78.78
10.185.4.7,2017/2/25 17:05,79.18
10.185.4.7,2017/2/25 17:20,78.76
10.185.4.7,2017/2/25 17:35,78.77
10.185.4.7,2017/2/25 17:50,78.71
10.185.4.7,2017/2/25 18:05,78.81
10.185.4.7,2017/2/25 18:20,78.8
10.185.4.7,2017/2/25 18:35,78.86
10.185.4.7,2017/2/25 18:50,78.79
10.185.4.7,2017/2/25 19:05,79.44
10.185.4.7,2017/2/25 19:20,79.49
10.185.4.7,2017/2/25 19:35,79.52
10.185.4.7,2017/2/25 19:50,79.49
10.185.4.7,2017/2/25 20:05,79.45
10.185.4.7,2017/2/25 20:20,79.42
10.185.4.7,2017/2/25 20:35,79.52
10.185.4.7,2017/2/25 20:50,79.54
10.185.4.7,2017/2/25 21:05,81.67
10.185.4.7,2017/2/25 21:20,79.97
10.185.4.7,2017/2/25 21:35,79.48
10.185.4.7,2017/2/25 21:50,79.48
10.185.4.7,2017/2/25 22:05,78.94
10.185.4.7,2017/2/25 22:20,77.9
10.185.4.7,2017/2/25 22:35,78.02
10.185.4.7,2017/2/25 22:50,77.81
10.185.4.7,2017/2/25 23:05,77.87
10.185.4.7,2017/2/25 23:20,77.78
10.185.4.7,2017/2/25 23:35,77.8
10.185.4.7,2017/2/25 23:50,77.83
10.185.4.7,2017/2/26 0:05,80.52
10.185.4.7,2017/2/26 0:20,80.54
10.185.4.7,2017/2/26 0:35,82.19
10.185.4.7,2017/2/26 0:50,81.9
10.185.4.7,2017/2/26 1:05,83.44
10.185.4.7,2017/2/26 1:20,82.18
10.185.4.7,2017/2/26 1:35,82.48
10.185.4.7,2017/2/26 1:50,82.52
10.185.4.7,2017/2/26 2:05,83.13
10.185.4.7,2017/2/26 2:20,83.06
10.185.4.7,2017/2/26 2:35,84.02
10.185.4.7,2017/2/26 2:50,84.46
10.185.4.7,2017/2/26 3:05,84.33
10.185.4.7,2017/2/26 3:20,82.71
10.185.4.7,2017/2/26 3:35,82.59
10.185.4.7,2017/2/26 3:50,82.63
10.185.4.7,2017/2/26 4:05,82.72
10.185.4.7,2017/2/26 4:20,82.63
10.185.4.7,2017/2/26 4:35,82.39
10.185.4.7,2017/2/26 4:50,82.29
10.185.4.7,2017/2/26 5:05,82.55
10.185.4.7,2017/2/26 5:20,81.91
10.185.4.7,2017/2/26 5:35,82.06
10.185.4.7,2017/2/26 5:50,81.79
10.185.4.7,2017/2/26 6:20,81.31
10.185.4.7,2017/2/26 6:35,81.33
10.185.4.7,2017/2/26 6:50,81.68
10.185.4.7,2017/2/26 7:05,82.52
10.185.4.7,2017/2/26 7:20,82.11
10.185.4.7,2017/2/26 7:35,82.12
10.185.4.7,2017/2/26 7:50,82.14
10.185.4.7,2017/2/26 8:05,82.14
10.185.4.7,2017/2/26 8:20,82.14
10.185.4.7,2017/2/26 8:35,82.11
10.185.4.7,2017/2/26 9:05,82.11
10.185.4.7,2017/2/26 9:20,80.48
10.185.4.7,2017/2/26 9:35,79.01
10.185.4.7,2017/2/26 9:50,79
10.185.4.7,2017/2/26 10:05,78.95
10.185.4.7,2017/2/26 10:20,78.96
10.185.4.7,2017/2/26 10:35,78.95
10.185.4.7,2017/2/26 10:50,80.27
10.185.4.7,2017/2/26 11:05,80.34
10.185.4.7,2017/2/26 11:20,80.65
10.185.4.7,2017/2/26 11:35,80.89
10.185.4.7,2017/2/26 11:50,80.91
10.185.4.7,2017/2/26 12:05,81
10.185.4.7,2017/2/26 12:20,81.16
10.185.4.7,2017/2/26 12:35,81.06
10.185.4.7,2017/2/26 12:50,81.38
10.185.4.7,2017/2/26 13:05,81.37
10.185.4.7,2017/2/26 13:20,79.18
10.185.4.7,2017/2/26 13:35,77.21
10.185.4.7,2017/2/26 13:50,77.2
10.185.4.7,2017/2/26 14:05,77.22
10.185.4.7,2017/2/26 14:20,77.25
10.185.4.7,2017/2/26 14:35,77.15
10.185.4.7,2017/2/26 14:50,77.32
10.185.4.7,2017/2/26 15:05,77.74
10.185.4.7,2017/2/26 15:20,77.38
10.185.4.7,2017/2/26 15:35,77.29
10.185.4.7,2017/2/26 15:50,77.41
10.185.4.7,2017/2/26 16:05,77.48
10.185.4.7,2017/2/26 16:20,77.45
10.185.4.7,2017/2/26 16:35,77.46
10.185.4.7,2017/2/26 16:50,77.07
10.185.4.7,2017/2/26 17:05,77.7
10.185.4.7,2017/2/26 17:20,77.37
10.185.4.7,2017/2/26 17:35,77.38
10.185.4.7,2017/2/26 17:50,77.4
10.185.4.7,2017/2/26 18:05,77.49
10.185.4.7,2017/2/26 18:20,77.48
10.185.4.7,2017/2/26 18:35,77.48
10.185.4.7,2017/2/26 18:50,77.42
10.185.4.7,2017/2/26 19:05,77.48
10.185.4.7,2017/2/26 19:20,77.48
10.185.4.7,2017/2/26 19:35,77.47
10.185.4.7,2017/2/26 19:50,77.96
10.185.4.7,2017/2/26 20:05,77.98
10.185.4.7,2017/2/26 20:20,77.97
10.185.4.7,2017/2/26 20:35,78.04
10.185.4.7,2017/2/26 20:50,78.1
10.185.4.7,2017/2/26 21:05,81.26
10.185.4.7,2017/2/26 21:20,78.48
10.185.4.7,2017/2/26 21:35,77.99
10.185.4.7,2017/2/26 21:50,78.01
10.185.4.7,2017/2/26 22:05,78.15
10.185.4.7,2017/2/26 22:20,78.5
10.185.4.7,2017/2/26 22:35,78.49
10.185.4.7,2017/2/26 22:50,78.49
10.185.4.7,2017/2/26 23:05,78.93
10.185.4.7,2017/2/26 23:20,78.43
10.185.4.7,2017/2/26 23:35,78.4
10.185.4.7,2017/2/26 23:50,78.51
10.185.4.7,2017/2/27 0:05,81.18
10.185.4.7,2017/2/27 0:20,80.9
10.185.4.7,2017/2/27 0:35,82.38
10.185.4.7,2017/2/27 0:50,81.85
10.185.4.7,2017/2/27 1:05,83.15
10.185.4.7,2017/2/27 1:20,82.83
10.185.4.7,2017/2/27 1:35,82.5
10.185.4.7,2017/2/27 1:50,82.81
10.185.4.7,2017/2/27 2:05,83.3
10.185.4.7,2017/2/27 2:20,83.99
10.185.4.7,2017/2/27 2:35,84.27
10.185.4.7,2017/2/27 2:50,84.61
10.185.4.7,2017/2/27 3:05,84.6
10.185.4.7,2017/2/27 3:20,84.47
10.185.4.7,2017/2/27 3:35,84.63
10.185.4.7,2017/2/27 3:50,84.49
10.185.4.7,2017/2/27 4:05,84.95
10.185.4.7,2017/2/27 4:20,85.37
10.185.4.7,2017/2/27 4:35,85.33
10.185.4.7,2017/2/27 4:50,85.01
10.185.4.7,2017/2/27 5:05,85.62
10.185.4.7,2017/2/27 5:20,85.39
10.185.4.7,2017/2/27 5:35,84.76
10.185.4.7,2017/2/27 5:50,85.02
10.185.4.7,2017/2/27 6:05,85.02
10.185.4.7,2017/2/27 6:20,84.46
10.185.4.7,2017/2/27 6:35,84.39
10.185.4.7,2017/2/27 6:50,84.48
10.185.4.7,2017/2/27 7:05,84.39
10.185.4.7,2017/2/27 7:20,83.8
10.185.4.7,2017/2/27 7:35,83.8
10.185.4.7,2017/2/27 7:50,83.89
10.185.4.7,2017/2/27 8:05,83.8
10.185.4.7,2017/2/27 8:20,83.84
10.185.4.7,2017/2/27 8:35,83.71
10.185.4.7,2017/2/27 8:50,84.61
10.185.4.7,2017/2/27 9:05,85.04
10.185.4.7,2017/2/27 9:20,84.83
10.185.4.7,2017/2/27 9:35,85.11
10.185.4.7,2017/2/27 9:50,85.24
10.185.4.7,2017/2/27 10:05,82.94
10.185.4.7,2017/2/27 10:20,85.67
10.185.4.7,2017/2/27 10:35,84.91
10.185.4.7,2017/2/27 10:50,84.47
10.185.4.7,2017/2/27 11:05,84.79
10.185.4.7,2017/2/27 11:20,83.11
10.185.4.7,2017/2/27 11:35,82.4
10.185.4.7,2017/2/27 11:50,80.68
10.185.4.7,2017/2/27 12:05,81.03
10.185.4.7,2017/2/27 12:20,82.09
10.185.4.7,2017/2/27 12:35,80.59
10.185.4.7,2017/2/27 12:50,80.38
10.185.4.7,2017/2/27 13:05,79.83
10.185.4.7,2017/2/27 13:20,79.77
10.185.4.7,2017/2/27 13:35,79.08
10.185.4.7,2017/2/27 13:50,77.96
10.185.4.7,2017/2/27 14:05,78.62
10.185.4.7,2017/2/27 14:20,78.94
10.185.4.7,2017/2/27 14:35,79.39
10.185.4.7,2017/2/27 14:50,79.74
10.185.4.7,2017/2/27 15:05,80.05
10.185.4.7,2017/2/27 15:20,79.12
10.185.4.7,2017/2/27 15:35,79.08
10.185.4.7,2017/2/27 15:50,78.86
10.185.4.7,2017/2/27 16:20,79.49
10.185.4.7,2017/2/27 16:50,79.24
10.185.4.7,2017/2/27 17:05,79.31
10.185.4.7,2017/2/27 17:20,79.44
10.185.4.7,2017/2/27 17:35,79.49
10.185.4.7,2017/2/27 17:50,79.4
10.185.4.7,2017/2/27 18:05,79.44
10.185.4.7,2017/2/27 18:20,79.47
10.185.4.7,2017/2/27 18:35,79.53
10.185.4.7,2017/2/27 18:50,79.45
10.185.4.7,2017/2/27 19:05,79.5
10.185.4.7,2017/2/27 19:35,80.12
10.185.4.7,2017/2/27 19:50,80.04
10.185.4.7,2017/2/27 20:05,80.51
10.185.4.7,2017/2/27 20:20,80.46
10.185.4.7,2017/2/27 20:35,80.52
10.185.4.7,2017/2/27 20:50,80.56
10.185.4.7,2017/2/27 21:05,100
10.185.4.7,2017/2/27 21:20,80.55
10.185.4.7,2017/2/27 21:35,79.8
10.185.4.7,2017/2/27 21:50,79.72
